customer_id,annual_income,credit_limit,distress_start,defaulted
CUST_7074134F,630382.9,200475.35,3.0,1
CUST_3DBB1FBE,794604.17,315650.93,,0
CUST_3D7A32F6,1753082.82,666137.22,,0
CUST_3D3EAF6B,843854.65,298934.66,9.0,1
CUST_80523E8F,1116319.15,409011.47,3.0,1
CUST_53E6D5A4,1638012.03,514796.05,,0
CUST_A3D188F4,1181836.23,378085.75,,0
CUST_6F4717D3,680241.51,118484.95,,0
CUST_AD4A9747,1256311.66,396526.42,6.0,1
CUST_6720D699,707397.25,279188.88,,0
CUST_38F9811C,1467552.73,277706.18,,0
CUST_1108C729,499892.07,136911.98,,0
CUST_0C37D966,879614.04,160849.24,,0
CUST_8E10E4D3,856840.26,312890.21,,0
CUST_21C0033E,544405.92,217033.4,,0
CUST_05B8ECAF,567032.14,117480.07,,0
CUST_E7025262,1563191.93,298047.74,,0
CUST_1636BE74,1621897.53,599321.09,,0
CUST_7AD6587A,1271158.6,506417.74,,0
CUST_92F90477,1365262.92,306298.25,3.0,1
CUST_B79FE936,1005089.72,178076.79,,0
CUST_0BD32CE3,1270088.66,371782.82,,0
CUST_54D9C32F,754994.89,250091.86,5.0,1
CUST_D372C9AC,302353.64,89790.25,10.0,1
CUST_1A213EFB,1713208.26,445251.7,,0
CUST_89A5F89A,677255.11,262289.87,8.0,1
CUST_1239A885,1656743.7,432593.69,,0
CUST_B5638176,1596209.57,471944.85,,0
CUST_99E6010C,528005.8,210373.09,,0
CUST_43E396C2,429932.15,170078.85,,0
CUST_37046B54,1593857.38,313311.18,,0
CUST_C2BBBB96,1696736.1,515721.32,5.0,1
CUST_9A63ECED,287136.36,105971.57,,0
CUST_58AF951C,1256404.07,345996.81,,0
CUST_066FDCC1,688849.7,236410.09,,0
CUST_29DF4CA7,581428.46,100510.49,4.0,1
CUST_FD9B5C76,1009143.57,411643.88,8.0,1
CUST_22A7FFAB,1439327.36,549243.68,,0
CUST_19EBE6F0,545855.48,97401.12,,0
CUST_C6EC5D82,1556767.85,587146.76,,0
CUST_C72AA8FC,1447035.4,600411.48,3.0,1
CUST_87D42356,577471.69,235568.66,3.0,1
CUST_C90ABA49,1077250.1,302547.69,,0
CUST_364929B4,551723.33,140630.2,,0
CUST_73C5FCF8,1205752.84,269689.78,,0
CUST_536CA30D,1445936.34,302639.98,,0
CUST_62967AB6,1089887.8,442776.24,,0
CUST_008F580F,1654794.5,600957.99,,0
CUST_F3E39A09,1051351.69,394676.37,,0
CUST_DCBAE414,354307.0,78524.72,,0
CUST_9F7FC642,1006006.56,269294.03,5.0,1
CUST_42E3BBFC,948680.76,261069.43,,0
CUST_D50AA2B6,1086143.06,319801.4,,0
CUST_663675AD,1255708.77,510272.82,7.0,1
CUST_9EBBAAA6,291851.02,91769.88,,0
CUST_3C65FAA6,282433.11,68858.29,,0
CUST_99D31887,508139.29,95408.91,,0
CUST_33E6C842,1573551.27,574843.8,6.0,1
CUST_BE5270AC,822969.27,314604.78,,0
CUST_067FC8F5,1738598.23,613948.44,,0
CUST_D756163F,372210.45,114566.31,,0
CUST_114787B4,379990.63,81469.6,,0
CUST_CC417B14,1425523.33,526737.97,10.0,1
CUST_ACE146D8,761730.66,203745.74,10.0,1
CUST_33A7DFD6,1098002.65,424996.53,,0
CUST_07154BEF,513378.69,96124.03,,0
CUST_A8881D76,1511772.4,500836.89,,0
CUST_17BE997F,607496.68,163316.07,,0
CUST_16748A4E,1196774.2,449575.09,,0
CUST_BB4EA176,1463623.16,512752.69,,0
CUST_EBECCDFD,308589.93,103262.68,4.0,1
CUST_D297D769,1312965.5,514835.93,,0
CUST_48926E9A,865910.12,354085.94,,0
CUST_82F928EA,1403567.44,370502.12,6.0,1
CUST_EE9AD3B5,1347443.7,330693.48,,0
CUST_D67F0FBC,259980.23,73997.46,6.0,1
CUST_1BA44847,1338334.65,385121.91,,0
CUST_F8B34092,1697699.85,504770.62,9.0,1
CUST_0999D926,1016640.12,339150.81,,0
CUST_ECE49033,822524.97,156839.63,,0
CUST_9F2D4953,422999.23,163826.73,,0
CUST_76EE9A80,874533.69,316811.95,,0
CUST_6B7B5804,1549345.7,600396.39,,0
CUST_6EF60962,348057.56,124059.21,,0
CUST_B243F96F,441996.87,155481.7,,0
CUST_7D0EEF09,440718.3,182365.94,,0
CUST_6F564C8F,1721813.0,663684.89,,0
CUST_2BCDCCE4,1706459.26,430278.22,,0
CUST_230A11CB,386445.81,86611.67,,0
CUST_F1A2B335,330121.87,132000.49,,0
CUST_BE748A59,414628.09,110793.76,5.0,1
CUST_95A4FB1A,1005282.33,346054.2,,0
CUST_57A8ADA3,1235619.18,318773.44,5.0,1
CUST_54B2884E,388935.93,101523.03,6.0,1
CUST_59007CFA,1396761.29,241237.81,,0
CUST_0A455ACE,1163097.17,384122.39,,0
CUST_DD16AE68,1371254.82,380206.13,,0
CUST_6EEAD91C,408479.38,164000.77,,0
CUST_E5933A78,1344945.32,301290.38,,0
CUST_0E73FE2C,697914.06,237781.62,,0
CUST_966F1ADF,627455.73,237453.66,,0
CUST_F9C36B60,252000.45,42120.52,,0
CUST_81B03BC5,1453382.12,520693.6,3.0,1
CUST_A0CD8E50,1003760.07,417097.56,,0
CUST_38B994BB,606651.54,237998.06,,0
CUST_292EF448,1579708.05,566216.01,,0
CUST_0D205871,278784.14,92762.04,,0
CUST_8BA3E5EB,1790258.99,711153.57,,0
CUST_0750990C,1525391.29,266537.41,,0
CUST_002211EE,1496944.95,508094.55,,0
CUST_E81E9C0B,316667.48,94444.65,,0
CUST_D53052B5,1436023.35,453511.19,8.0,1
CUST_2E807613,1211720.72,215670.53,,0
CUST_09181EAF,672482.77,276701.3,9.0,1
CUST_E50A78D9,1696785.72,286709.19,5.0,1
CUST_14B949C6,1377555.65,279085.89,,0
CUST_A55B33C8,1039413.21,362344.78,3.0,1
CUST_D7239CB8,402457.21,90784.18,9.0,1
CUST_84D5718B,1256244.37,255699.23,,0
CUST_7DF7165D,1673120.71,320602.12,,0
CUST_7453D5AF,1632571.63,571629.0,10.0,1
CUST_DF6E8096,1565403.94,470875.69,6.0,1
CUST_6AAC5E58,1284960.65,430124.52,,0
CUST_A746C51A,1023428.59,208143.44,,0
CUST_CC01FCB8,1339275.78,277282.84,,0
CUST_F00FF14A,454055.66,161249.15,,0
CUST_3F69B75F,1751435.9,575931.32,,0
CUST_3B8FD09A,907283.84,268426.18,,0
CUST_A8C4A6BB,526131.01,93438.47,,0
CUST_94369EA9,491781.28,132622.26,,0
CUST_25DDE5CA,1486876.35,368425.77,,0
CUST_D51BA787,1138597.56,219822.51,4.0,1
CUST_5B0279D3,266845.83,78357.37,,0
CUST_22F7D852,1520404.22,385116.57,6.0,1
CUST_90FF2C10,1090261.12,434839.71,3.0,1
CUST_536AD691,1108697.08,224604.71,8.0,1
CUST_994D8F9C,405719.44,69215.19,,0
CUST_2E86F791,1327949.72,515270.53,8.0,1
CUST_2B26D45B,1469252.99,326295.52,,0
CUST_0BC308EB,1151365.88,220823.97,9.0,1
CUST_F1E1CD86,325287.35,60738.92,10.0,1
CUST_F5DB6741,1310869.09,228617.33,,0
CUST_A82A439F,1265404.67,322782.08,,0
CUST_736B3095,900265.7,233810.01,,0
CUST_9BCE8113,1234720.94,389729.0,,0
CUST_E4469862,1132769.31,357594.99,6.0,1
CUST_8678523B,1021629.14,379838.24,,0
CUST_68B4C463,1519193.44,392759.11,,0
CUST_201EB839,1485353.43,278128.65,3.0,1
CUST_9672D4BD,1075534.06,210166.89,,0
CUST_449A71F8,376220.43,113000.61,,0
CUST_70BC8FA5,1063252.93,235987.63,,0
CUST_D2807837,1222041.73,449576.96,,0
CUST_ED09BC72,380415.58,124828.94,,0
CUST_EB822E82,457128.21,173134.99,,0
CUST_63D0E69A,371312.86,115803.16,,0
CUST_35422938,780223.16,189313.74,,0
CUST_00EBA22B,974245.28,192125.37,,0
CUST_AE8B9BAB,1766164.0,356858.56,5.0,1
CUST_595FB71C,1542173.79,480792.82,6.0,1
CUST_C164EFFD,1150315.77,392909.58,,0
CUST_BFA4322B,1524629.05,387085.92,,0
CUST_21429EF5,341215.15,84203.91,,0
CUST_CA8573AD,1148719.67,253518.08,,0
CUST_FA971A5A,1128847.17,326000.24,,0
CUST_38E90E6C,1323485.29,506366.26,8.0,1
CUST_CF912B2C,1664801.2,522834.4,6.0,1
CUST_7106D932,1544312.96,476119.65,,0
CUST_7DB73829,839966.65,162091.94,3.0,1
CUST_3E14F335,1561340.04,478348.2,10.0,1
CUST_32FA207A,835633.35,253546.98,,0
CUST_B443DEA7,971550.4,402141.21,,0
CUST_17920804,1292864.7,403984.23,7.0,1
CUST_C632E839,1246903.05,227842.87,,0
CUST_538499BE,1099525.82,281307.25,3.0,1
CUST_0044D85B,398050.62,132288.75,,0
CUST_B592349B,1041207.69,352531.88,,0
CUST_B74E289F,1736358.94,651415.63,10.0,1
CUST_47E3985F,929866.03,359380.39,,0
CUST_C4F1DF16,1386575.88,398141.43,,0
CUST_A71C60FF,1362338.56,303404.94,,0
CUST_5640FAFE,1431049.3,391246.77,,0
CUST_4D046D11,995814.47,324144.85,,0
CUST_C470679D,1267825.28,223512.17,,0
CUST_F71F8CDD,907837.62,239850.38,3.0,1
CUST_8A03C1EE,1146934.55,395221.47,,0
CUST_8995CD38,1050642.68,265841.2,,0
CUST_C3767BCF,683033.0,192627.13,,0
CUST_B5D0CBA7,1713320.99,541723.43,,0
CUST_F152EF55,1415240.75,285183.34,,0
CUST_2FE0EA15,1339993.03,488826.2,,0
CUST_0DBF8B3A,1011962.07,245698.63,,0
CUST_5E83AD78,643986.14,237633.98,,0
CUST_F074D80C,797599.49,275704.48,7.0,1
CUST_E8054B53,1644465.96,667065.24,,0
CUST_0BC193C6,1296223.45,500205.66,,0
CUST_D579AC39,1647855.83,341978.57,6.0,1
CUST_B0B78804,1200980.58,338297.55,,0
CUST_53166648,1114991.49,360522.35,,0
CUST_CDF37DEC,899733.45,239140.03,,0
CUST_0A71FFA1,1759228.8,706412.47,,0
CUST_CE21964B,775235.42,161546.91,,0
CUST_70BE05FB,1625316.15,521021.75,,0
CUST_125BECBE,807619.87,264843.29,4.0,1
CUST_CFC4FAD5,1151561.64,270037.23,,0
CUST_D85B1B94,729305.33,264182.57,,0
CUST_ABC51AE5,682381.46,154984.54,,0
CUST_FEC6FEB7,1770539.41,594843.87,,0
CUST_E417CAF9,1427780.92,532468.0,,0
CUST_B65DE32C,705298.12,184622.8,,0
CUST_201FC9B7,1201910.74,393049.36,,0
CUST_31B514D5,940283.69,275314.58,,0
CUST_2368F5D5,1664403.57,520628.62,,0
CUST_667402CD,1417710.54,432565.89,,0
CUST_BA4D568A,901225.12,326894.63,,0
CUST_540E9002,1636654.4,299738.44,8.0,1
CUST_6C59AD7D,1664951.84,487844.86,,0
CUST_9FF95095,1192555.92,442087.25,6.0,1
CUST_EA7CBB7B,624451.3,235705.75,10.0,1
CUST_E96B9B06,1341662.58,304348.71,,0
CUST_2A3D9ED3,554401.15,152581.92,8.0,1
CUST_D053F10F,1573690.65,305157.65,,0
CUST_8D7B6C23,908653.65,281819.84,4.0,1
CUST_37947378,1130376.24,249671.0,,0
CUST_151D5388,838211.45,323966.09,,0
CUST_F429CDD7,1778009.09,626847.29,,0
CUST_5483325D,1046227.56,234511.23,,0
CUST_67FAF590,635333.38,177152.22,,0
CUST_A34EB84C,1152705.02,307206.87,,0
CUST_175A9D60,844387.95,325735.28,,0
CUST_4497388D,1027530.52,186524.43,4.0,1
CUST_A41A7CD6,601704.42,202716.88,,0
CUST_E830072E,382200.38,95650.81,,0
CUST_7BA7BE9E,1097772.95,409768.28,9.0,1
CUST_3D8477D4,1610345.38,474343.72,10.0,1
CUST_0D233AB3,886213.46,348458.25,10.0,1
CUST_D8C3427C,1514706.95,451683.63,,0
CUST_B5A1F752,844324.52,216737.23,,0
CUST_B2B7F118,1274860.48,250533.28,10.0,1
CUST_84B977A0,472741.14,88171.29,3.0,1
CUST_B7CE3633,738128.01,288785.09,,0
CUST_57F0259B,1746171.98,416095.43,,0
CUST_3121E211,936101.95,217551.32,,0
CUST_1EE6C8D9,1243902.83,384446.38,3.0,1
CUST_763DE995,1292501.74,353927.98,,0
CUST_BDF2E0DE,554138.01,181250.01,7.0,1
CUST_9F42A7B5,885244.98,230489.79,,0
CUST_241C344C,502742.77,86616.35,,0
CUST_7F02BAF1,926077.39,237086.87,10.0,1
CUST_DAB4E0D6,1674231.24,385103.33,,0
CUST_EAAE3078,781495.59,252473.25,,0
CUST_C846F724,1198715.44,345288.27,,0
CUST_7FB942F2,1755407.53,642495.89,,0
CUST_B4AFE70A,1552736.08,373506.99,,0
CUST_5F9BA57E,1319775.83,521072.19,7.0,1
CUST_6B0DAAF7,1309033.89,383529.46,,0
CUST_A006512A,519424.72,170212.66,,0
CUST_F4024F17,496780.79,105821.88,,0
CUST_ACE9FB98,879709.12,229258.89,,0
CUST_6EB170B0,1484068.02,482792.35,5.0,1
CUST_641AE441,616407.61,169159.56,5.0,1
CUST_EF3BCADB,1701603.46,457949.92,,0
CUST_AAF4E1CA,699610.92,279453.33,,0
CUST_9F70523D,1269123.15,246216.65,,0
CUST_67C0D5E5,1783357.64,372124.77,9.0,1
CUST_1F626B5F,1125660.02,464594.31,,0
CUST_FD9E5E7A,334654.21,91338.94,,0
CUST_F807277D,1258931.92,291820.18,9.0,1
CUST_47BC7266,1668564.54,304478.92,,0
CUST_97E068BD,1047758.81,228498.34,,0
CUST_F0458AA6,337752.47,103887.34,4.0,1
CUST_413DD047,408164.94,87734.92,,0
CUST_5F683F49,1173668.21,385338.03,,0
CUST_0A83A7C2,716474.1,155652.08,,0
CUST_73EA9928,631722.34,128502.95,,0
CUST_39360DDD,985781.79,399158.53,,0
CUST_3E44AF15,1043972.23,261714.64,6.0,1
CUST_9B036089,803896.99,189948.28,,0
CUST_69793D9E,922872.14,252044.27,,0
CUST_4F3A515F,856898.19,152950.08,,0
CUST_1FADA5A9,860058.62,186856.5,,0
CUST_67021588,1279844.85,381774.15,10.0,1
CUST_6F6696ED,522704.56,119731.85,,0
CUST_B531C752,909393.36,175741.91,,0
CUST_787ADC57,1301625.82,477082.64,7.0,1
CUST_8DEEDBCB,817857.48,258582.72,,0
CUST_AC0484BD,543237.03,99433.07,,0
CUST_DB931145,871590.73,307494.88,,0
CUST_F9D3A461,249636.07,48519.03,6.0,1
CUST_1EE415BE,1612210.41,480518.96,6.0,1
CUST_AA024B7C,1579073.02,615915.25,,0
CUST_7C087543,268471.27,89300.41,,0
CUST_A2728544,545856.73,135249.76,4.0,1
CUST_AA11AD3C,938782.23,196626.31,,0
CUST_3DACD8C8,884278.76,313922.78,,0
CUST_99DA565A,555074.48,199893.87,,0
CUST_4D0D1FD9,1798214.73,700473.22,,0
CUST_34AFCA59,512561.8,207095.07,,0
CUST_65AB8239,375326.93,71413.14,,0
CUST_BA038242,1501440.38,488070.79,,0
CUST_510602FD,1006391.87,205199.65,4.0,1
CUST_82DD49C2,1773325.95,360028.49,9.0,1
CUST_22C8A071,975733.09,388124.84,,0
CUST_D2E08C88,373054.08,99294.79,3.0,1
CUST_71820B1D,1080724.55,433007.41,10.0,1
CUST_E95DBA50,1552083.5,451698.14,,0
CUST_CFE477D1,1671497.01,496474.52,6.0,1
CUST_2A13CFCF,308690.38,100314.72,,0
CUST_1AA9D65D,485728.8,81003.02,,0
CUST_700862A7,1453300.95,548027.98,10.0,1
CUST_DE23E5CF,869034.64,157935.74,,0
CUST_DFBF0CA7,1630403.48,620560.32,,0
CUST_E63FABD2,362276.24,114269.83,,0
CUST_83742EDB,1636108.21,655293.93,,0
CUST_D73E84FC,459737.83,109530.62,,0
CUST_1A6CCCAF,414203.41,147119.71,,0
CUST_0BB419AE,489678.31,87320.51,8.0,1
CUST_3E1B79C7,419005.95,125963.79,,0
CUST_32D47082,802608.04,147081.89,,0
CUST_2D583BD4,1466336.91,427568.27,5.0,1
CUST_B45FD8C8,1277453.76,240745.5,,0
CUST_E6893242,1543925.83,465955.58,10.0,1
CUST_456254CD,1500673.24,371266.99,,0
CUST_8B070C00,547828.26,189419.34,,0
CUST_7BF5B581,1223163.48,291339.33,,0
CUST_325A1F52,605736.04,132036.76,,0
CUST_F201E368,585697.72,117557.85,3.0,1
CUST_1B6BC320,1288093.23,520116.26,,0
CUST_A95EDCFA,653282.74,138384.12,,0
CUST_31AEBEDB,1336852.99,536592.04,,0
CUST_0D397262,1094138.98,446214.57,,0
CUST_94C00ED5,856425.13,150285.89,,0
CUST_351929DE,1337489.78,358424.42,,0
CUST_E5C7E04D,405672.24,130954.11,8.0,1
CUST_567A1795,1570211.73,440551.94,,0
CUST_54B01B3A,1681467.31,422716.39,3.0,1
CUST_5D123B19,1062770.97,320047.32,,0
CUST_8C00FBB8,1038958.79,235340.44,5.0,1
CUST_453FB79B,1294092.52,299201.47,,0
CUST_2D1C0DDF,1297290.79,413306.73,4.0,1
CUST_F89B6507,834516.39,338729.45,6.0,1
CUST_B0B07651,952724.1,207456.15,,0
CUST_F9FE81E4,1392544.49,283402.86,9.0,1
CUST_B678E8C9,393500.55,92408.5,7.0,1
CUST_00EEAF3E,998533.58,197071.97,,0
CUST_BBA24C15,906482.94,357037.07,7.0,1
CUST_DFDB006A,578662.09,140361.22,,0
CUST_DBFAED3D,1113792.5,275921.22,,0
CUST_802CA5D0,1450038.9,402859.96,6.0,1
CUST_B03B9223,1215071.84,394924.03,9.0,1
CUST_4590C03A,1589404.22,329277.71,,0
CUST_AE0EC8CD,1479100.99,591043.82,,0
CUST_D3F86D76,1037241.5,307601.84,,0
CUST_5F453836,1345108.87,375907.3,,0
CUST_7AD05562,1570430.16,593499.11,,0
CUST_4DB23C5D,1028111.46,382146.59,6.0,1
CUST_53AF53A5,969065.73,279714.59,10.0,1
CUST_6CA9C01D,1374148.34,373777.39,,0
CUST_81CC54CF,632572.99,190821.73,,0
CUST_14FD1C7D,1753831.77,469856.47,,0
CUST_3C3E5365,1286461.26,288366.27,,0
CUST_28921E5B,1354200.82,442097.44,,0
CUST_67E5B094,1119009.02,339262.81,,0
CUST_6682308F,1512814.08,361300.53,,0
CUST_0EA2A9CC,897334.0,337173.0,,0
CUST_6228BF8F,1760815.91,677901.98,,0
CUST_097DD186,659091.72,237000.93,,0
CUST_CFE44951,524763.63,197524.42,10.0,1
CUST_F8F71049,903763.3,332921.28,,0
CUST_98045BF9,1579410.65,647256.69,,0
CUST_CB90033C,1301116.9,491442.51,,0
CUST_835BC4A7,539953.86,153606.36,,0
CUST_D4A9C6A0,581964.48,223708.78,8.0,1
CUST_1240D510,1523285.57,622527.21,,0
CUST_262E2E90,1330034.54,510642.3,9.0,1
CUST_B2EC6A3F,828942.35,263446.76,,0
CUST_AADD885F,1287048.77,220243.35,,0
CUST_E8FB6EF4,1601359.99,350984.89,,0
CUST_8695EB0F,1458584.03,356802.94,,0
CUST_AA19BCE9,1477792.68,337276.24,,0
CUST_553C88B4,1549262.42,425536.23,,0
CUST_C1B875F0,696826.28,235865.64,,0
CUST_A4532F2C,306947.26,118700.97,,0
CUST_84631839,243198.92,46267.24,,0
CUST_DCD7C8BE,1442588.73,429288.43,,0
CUST_0CEF5444,773397.6,155685.76,,0
CUST_0A941A07,700870.82,253853.06,4.0,1
CUST_D47E5E14,1510780.04,292838.72,4.0,1
CUST_BA4BC22F,801907.92,179709.35,,0
CUST_4885B89C,367698.97,88367.33,,0
CUST_2CF8C2DA,811114.85,265787.53,,0
CUST_C0C65509,1479481.27,331972.73,,0
CUST_04F1728C,1291526.09,238879.43,,0
CUST_BEDF540A,1680650.0,664836.12,7.0,1
CUST_22CAE823,1655895.69,384759.77,,0
CUST_EB6B98A4,655218.6,228935.92,4.0,1
CUST_4A6D9ABA,1281256.9,329247.86,9.0,1
CUST_A03353B1,451669.82,80018.18,3.0,1
CUST_585759FC,1301612.6,402944.73,,0
CUST_0B0AF785,969147.09,195852.09,,0
CUST_8C4E9D2E,1497088.1,537708.88,,0
CUST_ED9DC362,1281623.21,363188.13,3.0,1
CUST_7C19F879,555125.79,200997.62,8.0,1
CUST_A3C6FF82,1567829.56,405492.06,8.0,1
CUST_27A3E508,972271.11,309442.99,,0
CUST_55600B3F,1008834.58,343901.68,,0
CUST_BB5BB944,1270147.28,362679.33,8.0,1
CUST_64EFC49C,1236122.03,482562.24,,0
CUST_0664400B,323573.42,84786.82,,0
CUST_95F0DE17,1200791.11,228548.66,,0
CUST_9F2C6789,1186343.24,250206.35,,0
CUST_BBD0FDB3,766635.57,137614.03,,0
CUST_BF5A3A6F,913326.15,348938.27,4.0,1
CUST_58FAB2C2,1224462.21,342591.59,,0
CUST_B8D85C46,1074033.71,353519.59,,0
CUST_DD8744CF,571561.13,137174.43,,0
CUST_1138ABD5,538510.27,94681.64,4.0,1
CUST_BA5B7AD5,785410.47,166341.16,3.0,1
CUST_4222ED46,1625721.46,448382.88,,0
CUST_DC6739FD,414269.85,146435.74,,0
CUST_2CC6FEC3,1326044.09,490060.29,3.0,1
CUST_BF825B66,754779.86,281412.78,,0
CUST_29996C83,576100.9,112813.2,,0
CUST_C1941E80,887479.78,176408.89,,0
CUST_6780ED0F,967184.68,393052.44,6.0,1
CUST_A6FD11A9,1632294.78,491193.57,,0
CUST_3709F9BD,797288.64,293766.02,,0
CUST_2C452B3C,761450.68,276324.22,,0
CUST_E3ADE2BE,1689843.49,331095.88,4.0,1
CUST_05CF1441,1148064.38,211853.32,,0
CUST_CDDCC2A9,1642838.15,339013.97,4.0,1
CUST_895A977C,1163692.19,252224.26,4.0,1
CUST_42FEBDD1,1092619.25,327442.12,7.0,1
CUST_764DFB8E,1671028.01,609354.1,,0
CUST_8E635EDC,543035.51,182643.36,5.0,1
CUST_C0377943,459648.1,136756.59,,0
CUST_D52D172B,413263.13,137459.93,,0
CUST_23A04B53,1387738.33,263250.63,8.0,1
CUST_53CB9F51,775197.21,140460.8,,0
CUST_E8A67E7F,319507.55,129865.86,9.0,1
CUST_A6656868,1081296.85,382679.42,,0
CUST_B560D056,1601994.05,335569.3,,0
CUST_BBA36034,1509303.6,483922.37,7.0,1
CUST_8DD372BA,1445780.51,354587.66,,0
CUST_C1F66DFB,1266460.43,503680.37,,0
CUST_AA9EEB31,1369926.16,436484.23,4.0,1
CUST_101378ED,1571723.0,302279.36,,0
CUST_A7D3EC1A,577675.73,137451.42,,0
CUST_2792850E,1191122.58,322894.66,8.0,1
CUST_A3F7DDB2,1701882.94,289114.11,,0
CUST_8A764EF9,767186.23,268188.82,,0
CUST_ADF7E5B7,344879.67,76578.91,6.0,1
CUST_F6F159C6,412388.43,75693.12,,0
CUST_E8D3BE60,1042096.6,367648.81,,0
CUST_D2CC8E84,840858.35,205616.4,,0
CUST_1A4F11E6,1257440.68,409028.07,,0
CUST_880C66D4,1485533.5,475013.72,,0
CUST_3D809090,1518132.19,316769.08,,0
CUST_525679BB,599309.34,196650.09,,0
CUST_CC3BDE85,1757229.9,354198.27,,0
CUST_690A79E5,1736657.74,577735.89,,0
CUST_DE3023FE,347664.82,86722.07,,0
CUST_7147E0A7,482653.51,88890.63,,0
CUST_F2D96BD6,1794790.15,629505.34,,0
CUST_28489A49,1313142.64,371752.6,,0
CUST_6C174EF5,545887.42,102456.03,7.0,1
CUST_1F78216E,429615.96,93140.64,5.0,1
CUST_0101BF7C,908287.01,191028.37,,0
CUST_6EFC76FC,482641.34,164230.32,,0
CUST_9DF05813,807225.72,299901.21,,0
CUST_2C0F6B2C,779480.0,243982.02,,0
CUST_1BD7EC24,1579549.82,631985.59,6.0,1
CUST_6A065442,1177065.54,282497.34,,0
CUST_2A09F968,1396346.18,388386.84,,0
CUST_A6FA875B,360766.47,120432.79,,0
CUST_4498F3AD,1688030.47,556392.79,,0
CUST_9E8B5673,1634975.74,464371.16,,0
CUST_7EEC0F45,1497724.9,580840.35,3.0,1
CUST_BF7D42E6,619766.43,111799.31,3.0,1
CUST_98BEFC2B,1692069.15,678332.89,,0
CUST_B5B1D157,365795.89,101401.49,,0
CUST_64773786,1036602.77,317296.68,,0
CUST_2C0617B6,507420.2,129952.79,,0
CUST_053EF48B,1158865.83,421456.01,,0
CUST_1787A5FA,1406106.52,257775.33,,0
CUST_06472CA2,1059356.02,271303.59,,0
CUST_E0FC4DE7,358091.49,106926.29,6.0,1
CUST_49369867,352856.97,88632.1,,0
CUST_FA7D8364,240455.57,83898.53,6.0,1
CUST_DA134E23,1224144.41,213783.92,6.0,1
CUST_C99348DD,1122126.52,467526.58,,0
CUST_31F8C123,1701374.57,655621.71,3.0,1
CUST_8FEA8123,452118.41,111251.2,,0
CUST_D930404B,1747456.9,503190.6,,0
CUST_5180E4B2,613638.17,218610.06,,0
CUST_514F1CA8,777753.93,309406.4,,0
CUST_11242ACA,672727.2,173160.41,5.0,1
CUST_0B6CE566,1537827.42,338596.43,,0
CUST_EE29414E,1654112.96,525736.45,,0
CUST_68438754,1104845.28,379054.02,,0
CUST_47253906,481865.05,173172.87,,0
CUST_78FCEBB6,1044353.6,350062.1,,0
CUST_2EBEF952,1557977.95,323156.41,10.0,1
CUST_CD1713BD,744942.0,152372.62,,0
CUST_C9EF5C8F,1451543.25,285796.92,3.0,1
CUST_BA52C9C0,464208.83,112858.99,3.0,1
CUST_EBD9B221,1505531.27,486950.37,,0
CUST_0127D1FC,1406378.78,583813.68,9.0,1
CUST_8F4BB4EB,266704.41,56895.13,3.0,1
CUST_F8DB170E,948273.04,209467.49,,0
CUST_379EB25E,296558.19,54171.2,,0
CUST_DAE6BD71,1007906.25,170330.8,,0
CUST_0119F8D9,1109041.6,412437.04,4.0,1
CUST_E0160E8A,1194040.78,312959.28,,0
CUST_3B436B01,1226026.91,326586.95,7.0,1
CUST_66F67CD1,1591074.35,521627.22,,0
CUST_3F4A1357,396479.41,147415.49,3.0,1
CUST_05E6E8D0,300123.4,72400.25,,0
CUST_5E79AFEC,670470.24,167748.34,,0
CUST_CE034CE4,1682814.42,497872.47,,0
CUST_5FA219D2,1133738.04,316586.22,9.0,1
CUST_AD20175C,1770021.49,636036.34,,0
CUST_BD4988B8,1338858.2,395135.7,,0
CUST_EB313AE6,934556.48,170811.46,,0
CUST_68301985,849468.95,181058.79,,0
CUST_A2A8AB06,393768.54,153129.04,7.0,1
CUST_1C50B7CB,1037814.47,275167.92,,0
CUST_F0D6F428,728005.18,231318.97,,0
CUST_797EA069,548214.87,139265.72,9.0,1
CUST_75206E21,980258.38,325013.69,,0
CUST_2AA21A61,1175530.59,283440.25,,0
CUST_26BDD3B8,456865.01,166778.89,8.0,1
CUST_3C394402,1591636.26,335449.82,,0
CUST_38317504,1335307.45,535852.77,,0
CUST_265E8B60,489153.66,132250.48,,0
CUST_9AB50E20,665480.41,201846.06,6.0,1
CUST_0F69A9D8,727657.75,141090.33,,0
CUST_ACE7D975,1056172.22,275328.15,,0
CUST_34764104,987096.53,248815.11,3.0,1
CUST_EB832BF7,1619077.95,518014.08,,0
CUST_5CBFDB39,398360.75,165312.87,,0
CUST_862C7392,1341587.31,265049.76,,0
CUST_A0CEDF94,1305108.98,489613.18,4.0,1
CUST_09581020,1183212.18,446908.99,,0
CUST_BFEE0C39,375889.85,76473.44,,0
CUST_13B16DD4,1001352.69,211537.53,,0
CUST_BC9A9AE0,701258.57,285178.83,5.0,1
CUST_0F485148,1744479.76,620305.98,,0
CUST_0CDBA55E,1397943.39,569884.09,,0
CUST_3C4EDDEE,1159096.65,334154.74,,0
CUST_85E5D844,698412.31,240833.4,9.0,1
CUST_F7C3BDC6,1329875.06,244450.57,9.0,1
CUST_1E0D77E9,1523223.24,267904.68,,0
CUST_CB1A7077,1518153.96,430600.95,,0
CUST_DFBC13B3,842434.08,273934.77,,0
